id,timestamp,longitude,latitude,altitude,site_count
0,1.31738833052511e+18,8.4761469953335,48.972104544468,201.86813354492,5
1,1.3173883306351e+18,8.4761506974488,48.972103212661,201.88606262207,5
2,1.31738833073511e+18,8.4761540984525,48.972101969074,201.89958190918,5
3,1.31738833083509e+18,8.4761575461539,48.972100683204,201.91000366211,5
4,1.31738833094512e+18,8.4761614245053,48.972099230471,201.92018127441,5
5,1.31738833104508e+18,8.4761650363632,48.972097888491,201.93000793457,5
6,1.31738833114507e+18,8.4761687215859,48.972096516454,201.94007873535,5
7,1.31738833125523e+18,8.4761729769417,48.972094987606,201.95683288574,5
8,1.31738833135512e+18,8.4761770390486,48.972093574453,201.97337341309,5
9,1.31738833145532e+18,8.4761812295978,48.972092201935,201.98735046387,5
10,1.31738833156505e+18,8.4761860216697,48.972090677762,202.00360107422,5
11,1.31738833166508e+18,8.4761905475582,48.972089295595,202.01951599121,5
12,1.31738833176508e+18,8.4761952383409,48.972087969042,202.03733825684,5
13,1.31738833187529e+18,8.4762006199991,48.972086643819,202.05844116211,5
14,1.3173883319751e+18,8.4762057149235,48.972085468416,202.07861328125,5
15,1.31738833208507e+18,8.4762115400307,48.972084195041,202.09976196289,5
16,1.3173883321851e+18,8.4762170193456,48.972083017273,202.11943054199,5
17,1.31738833228507e+18,8.4762226833907,48.972081830807,202.13777160645,5
18,1.31738833239517e+18,8.4762291496399,48.972080531247,202.15699768066,5
19,1.31738833249503e+18,8.4762352182394,48.972079381005,202.17658996582,7
20,1.31738833260504e+18,8.4762420990631,48.972078068355,202.19905090332,7
21,1.31738833270503e+18,8.4762485353183,48.972076855178,202.22389221191,7
22,1.31738833280504e+18,8.4762551551125,48.972075619041,202.25122070312,7
23,1.31738833291514e+18,8.4762626216945,48.972074301995,202.28096008301,5
24,1.31738833301504e+18,8.4762696236484,48.972073136088,202.3056640625,5
25,1.31738833312501e+18,8.4762774676789,48.972071848348,202.3422088623,5
26,1.31738833322506e+18,8.4762846854341,48.97207064747,202.38531494141,5
27,1.31738833332501e+18,8.4762920641547,48.972069447143,202.42617797852,5
28,1.31738833343509e+18,8.4763003544095,48.972068182815,202.46810913086,7
29,1.31738833353504e+18,8.4763081283511,48.972067073293,202.50805664062,7
30,1.31738833364505e+18,8.4763168579092,48.972065857662,202.55178833008,7
31,1.31738833374511e+18,8.4763249985712,48.972064794187,202.58871459961,7
32,1.31738833384502e+18,8.4763333355038,48.972063739068,202.62300109863,7
33,1.3173883339551e+18,8.4763427457091,48.972062594217,202.67094421387,7
34,1.31738833405509e+18,8.4763514387971,48.972061556946,202.7181854248,7
35,1.31738833416506e+18,8.4763612089941,48.972060431235,202.78477478027,4
36,1.31738833426501e+18,8.4763702258955,48.972059482547,202.8533782959,4
37,1.3173883343652e+18,8.4763794143181,48.972058575196,202.93124389648,4
38,1.31738833447504e+18,8.4763896912299,48.972057611327,203.0230255127,4
39,1.31738833457502e+18,8.476399219769,48.972056738889,203.1117401123,4
40,1.317388334685e+18,8.47640985198,48.972055795781,203.21710205078,4
41,1.31738833478502e+18,8.4764196600672,48.972054916907,203.32015991211,4
42,1.31738833488519e+18,8.4764295970596,48.972054065978,203.42448425293,5
43,1.31738833499501e+18,8.4764406769826,48.972053172647,203.53950500488,5
44,1.31738833512502e+18,8.4764540663619,48.972052181739,203.68238830566,5
45,1.31738833520504e+18,8.476462440048,48.972051678655,203.7767791748,5
46,1.31738833530504e+18,8.4764729968141,48.972051071483,203.88966369629,5
47,1.31738833540501e+18,8.4764836889056,48.972050551749,204.00186157227,5
48,1.31738833551501e+18,8.4764955646318,48.972049993298,204.11582946777,6
49,1.31738833561497e+18,8.4765065127202,48.972049551469,204.21759033203,6
50,1.31738833572499e+18,8.4765186941166,48.972049116688,204.32739257812,6
51,1.31738833582497e+18,8.4765299215275,48.972048804044,204.42988586426,6
52,1.31738833592525e+18,8.4765412807623,48.97204852117,204.53218078613,6
53,1.31738833603499e+18,8.4765539492348,48.972048280242,204.64492797852,5
54,1.31738833613501e+18,8.4765656244523,48.972048129416,204.74540710449,5
55,1.31738833624498e+18,8.4765786281645,48.972048025545,204.85499572754,5
56,1.31738833634499e+18,8.4765906117155,48.972047982478,204.94952392578,5
57,1.31738833644502e+18,8.4766027502721,48.97204800559,205.03887939453,5
58,1.31738833655512e+18,8.4766162974211,48.972048107476,205.13781738281,4
59,1.31738833665513e+18,8.4766287821715,48.972048238673,205.22898864746,4
60,1.31738833675508e+18,8.4766414335729,48.972048422597,205.31997680664,4
61,1.31738833686525e+18,8.4766555168649,48.97204867809,205.41828918457,4
62,1.317388336965e+18,8.4766686393159,48.972048894421,205.51138305664,4
63,1.31738833707494e+18,8.4766833187895,48.97204913334,205.61860656738,6
64,1.31738833717494e+18,8.4766968911232,48.972049338274,205.71969604492,6
65,1.3173883372751e+18,8.4767105682227,48.972049572579,205.81875610352,6
66,1.3173883373851e+18,8.4767257758402,48.972049915528,205.92565917969,6
67,1.31738833748496e+18,8.4767396940424,48.972050260235,206.02362060547,4
68,1.31738833759494e+18,8.4767550724483,48.972050661252,206.13430786133,4
69,1.31738833769495e+18,8.4767690528855,48.972051057583,206.23719787598,4
70,1.31738833779496e+18,8.4767830199175,48.972051475527,206.33885192871,4
71,1.31738833790512e+18,8.4767983678531,48.972051994637,206.4467010498,5
72,1.31738833800496e+18,8.4768122940923,48.972052532116,206.5386505127,5
73,1.31738833811496e+18,8.4768277058428,48.972053261475,206.63890075684,5
74,1.31738833821495e+18,8.4768418144103,48.972054122202,206.72991943359,5
75,1.31738833831492e+18,8.4768558129119,48.972055136782,206.8212890625,5
76,1.31738833842518e+18,8.4768711680292,48.972056291997,206.92253112793,4
77,1.31738833852492e+18,8.4768849807228,48.972057533627,207.00514221191,4
78,1.31738833862494e+18,8.4768988122611,48.972058765743,207.08930969238,4
79,1.31738833873493e+18,8.4769140062686,48.972060202635,207.18208312988,4
80,1.31738833883492e+18,8.476927847903,48.972061502681,207.27548217773,4
81,1.31738833894496e+18,8.4769430804929,48.972063012328,207.38563537598,4
82,1.31738833904498e+18,8.4769569532158,48.972064419788,207.48554992676,4
83,1.31738833914497e+18,8.4769708505516,48.972065866981,207.57522583008,4
84,1.31738833925507e+18,8.4769861659256,48.972067511927,207.66143798828,6
85,1.31738833935511e+18,8.4770001012516,48.972069035752,207.74285888672,6
86,1.31738833945498e+18,8.4770139917924,48.972070666542,207.82141113281,6
87,1.31738833956492e+18,8.4770292826157,48.972072529493,207.9137878418,6
88,1.3173883396649e+18,8.4770431631995,48.972074339945,208.00419616699,6
89,1.31738833977506e+18,8.4770584704109,48.972076364203,208.10903930664,3
90,1.31738833987514e+18,8.4770723773012,48.972078303781,208.2022857666,3
91,1.31738833997493e+18,8.4770863251886,48.972080290912,208.29498291016,3
92,1.31738834008491e+18,8.4771016852661,48.972082581732,208.39831542969,3
93,1.31738834018494e+18,8.4771156829786,48.972084737397,208.49401855469,5
94,1.31738834029489e+18,8.4771311010958,48.9720872071,208.59941101074,5
95,1.31738834039507e+18,8.4771451497792,48.972089534742,208.69720458984,5
96,1.31738834049489e+18,8.4771592169767,48.972091948907,208.7975769043,5
97,1.31738834060492e+18,8.4771746305541,48.972094834869,208.91270446777,7
98,1.31738834070493e+18,8.4771886676801,48.972097542831,209.01564025879,7
99,1.31738834080487e+18,8.4772027517686,48.972100406972,209.12420654297,7
100,1.31738834091509e+18,8.4772183087206,48.972103614937,209.24098205566,7
101,1.31738834101488e+18,8.4772324685797,48.972106667285,209.35232543945,7
102,1.31738834112487e+18,8.4772480790411,48.972110004725,209.47497558594,5
103,1.31738834122486e+18,8.4772622786824,48.972113131488,209.58863830566,5
104,1.31738834132488e+18,8.4772765245141,48.97211631178,209.69812011719,4
105,1.3173883414349e+18,8.4772922093835,48.972119900259,209.82026672363,4
106,1.31738834153488e+18,8.4773064939728,48.972123266937,209.93202209473,6
107,1.31738834163487e+18,8.4773207727288,48.972126759368,210.04425048828,6
108,1.31738834174487e+18,8.4773365521899,48.972130598592,210.17657470703,6
109,1.31738834184488e+18,8.4773508941982,48.972134147975,210.28828430176,6
110,1.31738834195512e+18,8.4773666806345,48.972138143617,210.41105651855,4
111,1.31738834205491e+18,8.4773810915559,48.972141845398,210.52253723145,4
112,1.31738834215486e+18,8.4773955822911,48.972145619887,210.63327026367,4
113,1.31738834226489e+18,8.4774115406464,48.972149831503,210.75581359863,4
114,1.31738834236511e+18,8.4774260433067,48.972153752459,210.87089538574,6
115,1.31738834246491e+18,8.4774405703233,48.972157719477,210.99214172363,6
116,1.31738834257483e+18,8.4774565744351,48.972162143634,211.13243103027,6
117,1.31738834267488e+18,8.4774711231291,48.97216625312,211.25834655762,6
118,1.31738834278483e+18,8.4774871154346,48.972170910324,211.3968963623,4
119,1.31738834288499e+18,8.4775016316865,48.972175295226,211.52307128906,4
120,1.31738834298489e+18,8.4775160961755,48.972179803222,211.64552307129,4
121,1.31738834309484e+18,8.4775319702481,48.972184912745,211.77409362793,4
122,1.31738834319485e+18,8.4775463663378,48.972189669908,211.89395141602,4
123,1.31738834329484e+18,8.4775607232027,48.972194543793,212.01728820801,4
124,1.31738834340487e+18,8.4775764732991,48.972200010797,212.15991210938,4
125,1.31738834350482e+18,8.4775907298404,48.972205101173,212.29078674316,4
126,1.31738834360482e+18,8.4776049343351,48.972210345974,212.41619873047,4
127,1.31738834371484e+18,8.4776204927965,48.972216260204,212.55317687988,5
128,1.31738834381484e+18,8.4776345774942,48.972221789291,212.67910766602,5
129,1.31738834392504e+18,8.4776499937593,48.972228004289,212.81993103027,3
130,1.31738834402483e+18,8.4776639584214,48.972233789979,212.94848632812,3
131,1.31738834412482e+18,8.4776778775289,48.972239692216,213.0795135498,6
132,1.31738834423484e+18,8.4776931283458,48.972246306566,213.22355651855,6
133,1.31738834433481e+18,8.4777069442622,48.972252421273,213.35061645508,6
134,1.31738834443484e+18,8.4777207048304,48.972258610464,213.47494506836,6
135,1.31738834454487e+18,8.4777357947441,48.972265518754,213.61337280273,5
136,1.31738834464481e+18,8.4777494281673,48.972271867542,213.74345397949,5
137,1.317388344755e+18,8.4777643452222,48.972278913726,213.88998413086,5
138,1.317388344855e+18,8.4777778214515,48.972285359187,214.02786254883,5
139,1.31738834495497e+18,8.4777912177285,48.972291832876,214.16940307617,5
140,1.31738834506477e+18,8.4778058515782,48.972298968581,214.32110595703,6
141,1.31738834516481e+18,8.4778190616581,48.972305467882,214.45283508301,5
142,1.31738834526484e+18,8.477832178304,48.972311980397,214.58151245117,5
143,1.31738834537494e+18,8.4778465179554,48.972319143435,214.72235107422,5
144,1.31738834547479e+18,8.4778594496108,48.972325648935,214.84883117676,5
145,1.31738834558479e+18,8.4778736054404,48.972332759688,214.97846984863,7
146,1.31738834568479e+18,8.4778861727803,48.97233915515,215.1025390625,7
147,1.31738834578481e+18,8.4778985972266,48.972345503517,215.22857666016,5
148,1.317388345895e+18,8.4779121741927,48.972352540122,215.36033630371,5
149,1.31738834599479e+18,8.4779243073238,48.972358921791,215.47271728516,8
150,1.31738834609478e+18,8.4779363787538,48.972365247897,215.58399963379,8
151,1.3173883462048e+18,8.477949467855,48.972372153545,215.70655822754,8
152,1.31738834630481e+18,8.4779611523438,48.972378457833,215.81753540039,5
153,1.3173883464148e+18,8.4779738658829,48.972385334169,215.93858337402,5
154,1.31738834651479e+18,8.4779854095382,48.972391501263,216.04931640625,5
155,1.31738834661477e+18,8.47799693931,48.972397597274,216.1591796875,7
156,1.31738834672478e+18,8.47800976472,48.972404194261,216.27168273926,7
157,1.31738834682481e+18,8.4780214309385,48.972410109364,216.37705993652,7
158,1.31738834692493e+18,8.4780331049583,48.972415955964,216.48028564453,5
159,1.31738834703478e+18,8.4780459940328,48.972422269068,216.59408569336,5
160,1.31738834713467e+18,8.4780577546636,48.972427923465,216.69560241699,7
161,1.31738834724475e+18,8.4780707389061,48.972434021104,216.80921936035,7
162,1.31738834734475e+18,8.4780826224879,48.9724394362,216.90795898438,7
163,1.31738834744483e+18,8.4780946219752,48.972444681767,217.00621032715,7
164,1.31738834755489e+18,8.4781079758885,48.972450343214,217.11155700684,7
165,1.31738834765493e+18,8.4781201978663,48.97245538703,217.20863342285,4
166,1.31738834776473e+18,8.4781337276182,48.972460773453,217.31343078613,4
167,1.31738834786484e+18,8.4781460453287,48.972465588071,217.39782714844,4
168,1.31738834796478e+18,8.4781583545695,48.97247025905,217.48292541504,4
169,1.31738834807474e+18,8.4781719085828,48.972475234636,217.57487487793,4
170,1.31738834817474e+18,8.4781841870866,48.972479609927,217.66482543945,7
171,1.3173883482749e+18,8.4781964810569,48.972483842819,217.75325012207,7
172,1.31738834838499e+18,8.4782099279496,48.972488350761,217.85801696777,7
173,1.31738834848471e+18,8.4782221418954,48.97249230484,217.95037841797,6
174,1.31738834859473e+18,8.4782355191096,48.972496509767,218.05126953125,6
175,1.3173883486947e+18,8.4782476473179,48.972500217417,218.13710021973,6
176,1.31738834879471e+18,8.4782597252935,48.972503794655,218.22462463379,6
177,1.31738834890483e+18,8.4782729760911,48.97250757743,218.32188415527,6
178,1.31738834900473e+18,8.4782849106022,48.972510968232,218.41175842285,6
179,1.31738834910477e+18,8.4782968087057,48.97251424243,218.50128173828,6
180,1.31738834921471e+18,8.4783098492722,48.972517716053,218.59579467773,4
181,1.3173883493147e+18,8.4783216738015,48.972520750252,218.67916870117,4
182,1.3173883494249e+18,8.4783346088678,48.972523980483,218.7692565918,4
183,1.3173883495247e+18,8.4783462508141,48.972526783626,218.84945678711,4
184,1.31738834962469e+18,8.478357645457,48.972529477569,218.92060852051,5
185,1.31738834973471e+18,8.4783701699598,48.972532316308,219.00038146973,8
186,1.31738834983471e+18,8.4783812898813,48.972534788111,219.06958007812,8
187,1.31738834993474e+18,8.4783924147745,48.972537155969,219.13989257812,8
188,1.31738835004484e+18,8.4784045842565,48.97253960055,219.21578979492,8
189,1.3173883501447e+18,8.478415656132,48.972541668248,219.28335571289,8
190,1.31738835025483e+18,8.4784277149258,48.972543821221,219.35174560547,3
191,1.31738835035476e+18,8.4784386411817,48.972545657547,219.4112701416,3
192,1.31738835045472e+18,8.4784495428881,48.972547369719,219.46881103516,3
193,1.31738835056471e+18,8.4784615209235,48.97254911172,219.53326416016,3
194,1.31738835066475e+18,8.47847244,48.972550596619,219.5947265625,3
195,1.31738835077485e+18,8.478484445518,48.972552092081,219.66186523438,3
196,1.31738835087488e+18,8.4784953812796,48.972553326451,219.72122192383,6
197,1.3173883509747e+18,8.4785063122266,48.972554404011,219.78315734863,6
198,1.31738835108469e+18,8.4785183980822,48.972555470076,219.85061645508,6
199,1.31738835118466e+18,8.4785293436186,48.972556287319,219.92034912109,6
200,1.31738835128467e+18,8.4785403448213,48.972556997221,219.97720336914,6
201,1.31738835139491e+18,8.4785524922951,48.972557683,220.03768920898,5
202,1.31738835149466e+18,8.4785636026831,48.972558248384,220.09150695801,5
203,1.31738835160471e+18,8.4785758555878,48.97255875039,220.15138244629,5
204,1.31738835170467e+18,8.4785870616645,48.972559108843,220.20193481445,5
205,1.31738835180467e+18,8.4785983332001,48.97255934792,220.24783325195,5
206,1.31738835191473e+18,8.4786108785706,48.97255955689,220.28997802734,5
207,1.31738835201467e+18,8.478622379294,48.97255970615,220.3317565918,6
208,1.31738835211465e+18,8.4786340034709,48.972559783549,220.37362670898,6
209,1.31738835222471e+18,8.4786469346378,48.972559858424,220.42291259766,6
210,1.31738835232465e+18,8.4786588398094,48.972559865062,220.46305847168,6
211,1.3173883524347e+18,8.4786720944409,48.972559816741,220.5043182373,6
212,1.31738835253467e+18,8.4786843082679,48.972559688132,220.53953552246,7
213,1.31738835263467e+18,8.4786966800867,48.972559513325,220.57572937012,7
214,1.31738835274466e+18,8.4787104616419,48.972559235744,220.61318969727,7
215,1.31738835284464e+18,8.4787231548492,48.972558922685,220.64541625977,7
216,1.31738835294475e+18,8.4787359868465,48.972558524223,220.67652893066,7
217,1.31738835305467e+18,8.4787502770456,48.97255797309,220.7100982666,5
218,1.31738835315468e+18,8.4787634147926,48.972557398067,220.7409362793,5
219,1.31738835326467e+18,8.4787780400925,48.972556655227,220.77616882324,5
220,1.31738835336472e+18,8.4787914791553,48.972555871923,220.8123626709,5
221,1.31738835346474e+18,8.4788050383941,48.972554859232,220.85629272461,7
222,1.31738835357465e+18,8.4788201097224,48.972553592161,220.90324401855,7
223,1.31738835367462e+18,8.4788339251107,48.972552202695,220.94374084473,7
224,1.31738835378467e+18,8.4788492439672,48.972550513889,220.98329162598,7
225,1.31738835388471e+18,8.4788632065979,48.972548670192,221.02436828613,5
226,1.31738835398466e+18,8.4788772711748,48.972546628723,221.06391906738,5
227,1.31738835409464e+18,8.4788928296152,48.972544124873,221.10668945312,5
228,1.31738835419464e+18,8.4789070673726,48.97254164181,221.1393737793,5
229,1.31738835430463e+18,8.4789228672894,48.972538585658,221.17237854004,5
230,1.31738835440483e+18,8.4789372620388,48.972535589334,221.19471740723,5
231,1.31738835450472e+18,8.4789516830658,48.97253235972,221.21321105957,5
232,1.31738835461467e+18,8.4789676318617,48.972528497689,221.22760009766,5
233,1.31738835471464e+18,8.4789821557065,48.972524773997,221.24502563477,5
234,1.31738835481462e+18,8.4789967580371,48.972520768192,221.26107788086,6
235,1.31738835492488e+18,8.479012894943,48.972516108106,221.27265930176,6
236,1.31738835502462e+18,8.4790275813312,48.972511614195,221.2834777832,6
237,1.3173883551346e+18,8.479043662625,48.972506494385,221.298828125,6
238,1.31738835523461e+18,8.4790582693288,48.972501571143,221.31170654297,4
239,1.31738835533461e+18,8.4790728225144,48.972496453263,221.32548522949,4
240,1.31738835544469e+18,8.4790888060502,48.972490523894,221.3408203125,6
241,1.31738835554461e+18,8.4791033248192,48.972484879467,221.35366821289,6
242,1.31738835564462e+18,8.479117804222,48.972479019042,221.37196350098,5
243,1.31738835575471e+18,8.4791336196133,48.972472293109,221.40100097656,5
244,1.31738835585483e+18,8.4791479503845,48.972465962049,221.4261932373,5
245,1.31738835596466e+18,8.4791636396287,48.972458706617,221.45932006836,5
246,1.31738835606465e+18,8.479177851783,48.972451905725,221.49449157715,7
247,1.31738835616457e+18,8.4791919772142,48.972444879207,221.53927612305,7
248,1.31738835627476e+18,8.4792074723313,48.972436921645,221.5923614502,7
249,1.31738835637472e+18,8.4792214904498,48.972429415803,221.65286254883,7
250,1.31738835647465e+18,8.4792353826794,48.972421704317,221.71365356445,7
251,1.31738835658458e+18,8.4792505028043,48.972412988219,221.77801513672,7
